event_id;wedstrijd;ronde;speler;team;positie;shots;onTarget;headers;headersOnTarget;outsideBox;outsideBoxOnTarget;tackles;foulsCommitted;foulsDrawn
12813019;Switzerland - Algeria;Round of 32;Michel Aebischer;Switzerland;M;0;0;0;0;0;0;;;
12813019;Switzerland - Algeria;Round of 32;Yvon Mvogo;Switzerland;G;0;0;0;0;0;0;;;
12813019;Switzerland - Algeria;Round of 32;Marvin Keller;Switzerland;G;0;0;0;0;0;0;;;
12813019;Switzerland - Algeria;Round of 32;Eray Cömert;Switzerland;D;0;0;0;0;0;0;;;
12813019;Switzerland - Algeria;Round of 32;Aurèle Amenda;Switzerland;D;0;0;0;0;0;0;;;
12813019;Switzerland - Algeria;Round of 32;Miro Muheim;Switzerland;D;0;0;0;0;0;0;;;
12813019;Switzerland - Algeria;Round of 32;Christian Fassnacht;Switzerland;M;0;0;0;0;0;0;;;
12813019;Switzerland - Algeria;Round of 32;Ardon Jashari;Switzerland;M;0;0;0;0;0;0;;;
12813019;Switzerland - Algeria;Round of 32;Djibril Sow;Switzerland;M;0;0;0;0;0;0;;;
12813019;Switzerland - Algeria;Round of 32;Cédric Itten;Switzerland;F;0;0;0;0;0;0;;;
12813019;Switzerland - Algeria;Round of 32;Luca Zidane;Algeria;G;0;0;0;0;0;0;;;
12813019;Switzerland - Algeria;Round of 32;Rafik Belghali;Algeria;D;0;0;0;0;0;0;4;1;2
12813019;Switzerland - Algeria;Round of 32;Aïssa Mandi;Algeria;D;0;0;0;0;0;0;1;;
12813019;Switzerland - Algeria;Round of 32;Ramy Bensebaini;Algeria;D;0;0;0;0;0;0;2;;1
12813019;Switzerland - Algeria;Round of 32;Rayan Aït-Nouri;Algeria;D;0;0;0;0;0;0;6;2;1
12813019;Switzerland - Algeria;Round of 32;Ramiz Zerrouki;Algeria;M;0;0;0;0;0;0;;2;
12813019;Switzerland - Algeria;Round of 32;Nabil Bentaleb;Algeria;M;0;0;0;0;0;0;2;2;
12813019;Switzerland - Algeria;Round of 32;Amine Gouiri;Algeria;F;0;0;0;0;0;0;;;
12813019;Switzerland - Algeria;Round of 32;Anis Hadj Moussa;Algeria;F;0;0;0;0;0;0;;;1
12813019;Switzerland - Algeria;Round of 32;Hicham Boudaoui;Algeria;M;0;0;0;0;0;0;1;2;1
12813019;Switzerland - Algeria;Round of 32;Adil Boulbina;Algeria;F;0;0;0;0;0;0;;;
12813019;Switzerland - Algeria;Round of 32;Melvin Mastil;Algeria;G;0;0;0;0;0;0;;;
12813019;Switzerland - Algeria;Round of 32;Oussama Benbot;Algeria;G;0;0;0;0;0;0;;;
12813019;Switzerland - Algeria;Round of 32;Achref Abada;Algeria;D;0;0;0;0;0;0;;;
12813019;Switzerland - Algeria;Round of 32;Mohamed Tougai;Algeria;D;0;0;0;0;0;0;;;
12813019;Switzerland - Algeria;Round of 32;Zineddine Belaid;Algeria;D;0;0;0;0;0;0;;;
12813019;Switzerland - Algeria;Round of 32;Samir Sophian Chergui;Algeria;D;0;0;0;0;0;0;;;
12813019;Switzerland - Algeria;Round of 32;Yassine Titraoui;Algeria;M;0;0;0;0;0;0;;;
12813019;Switzerland - Algeria;Round of 32;Farès Ghedjemis;Algeria;F;0;0;0;0;0;0;;;
12812991;Switzerland - Colombia;Round of 16;Rubén Vargas;Switzerland;M;1;1;0;0;0;0;1;1;2
12812991;Switzerland - Colombia;Round of 16;Luis Díaz;Colombia;M;4;2;0;0;0;0;1;3;4
12812991;Switzerland - Colombia;Round of 16;Cédric Itten;Switzerland;F;1;1;0;0;0;0;;3;1
12812991;Switzerland - Colombia;Round of 16;Cucho Hernández;Colombia;F;2;1;1;0;0;0;;;1
12812991;Switzerland - Colombia;Round of 16;Manuel Akanji;Switzerland;D;1;0;0;0;0;0;1;2;1
12812991;Switzerland - Colombia;Round of 16;Jaminton Campaz;Colombia;M;3;2;0;0;1;1;1;2;2
12812991;Switzerland - Colombia;Round of 16;Zeki Amdouni;Switzerland;F;1;1;0;0;0;0;;3;
12812991;Switzerland - Colombia;Round of 16;Davinson Sánchez;Colombia;D;2;0;0;0;0;0;;3;2
12812991;Switzerland - Colombia;Round of 16;Granit Xhaka;Switzerland;M;2;1;0;0;1;0;;1;3
12812991;Switzerland - Colombia;Round of 16;Juan Fernando Quintero;Colombia;M;2;1;0;0;1;0;;;1
12812991;Switzerland - Colombia;Round of 16;Richard Ríos;Colombia;M;1;0;0;0;1;0;;2;1
12812991;Switzerland - Colombia;Round of 16;Jhon Lucumí;Colombia;D;1;0;1;0;0;0;1;1;
12812991;Switzerland - Colombia;Round of 16;Dan Ndoye;Switzerland;M;2;1;0;0;0;0;2;2;5
12812991;Switzerland - Colombia;Round of 16;Luis Javier Suárez;Colombia;F;2;0;0;0;2;0;;2;2
12812991;Switzerland - Colombia;Round of 16;Fabian Rieder;Switzerland;M;3;1;0;0;2;0;1;1;2
12812991;Switzerland - Colombia;Round of 16;Djibril Sow;Switzerland;M;1;0;0;0;0;0;;;1
12812991;Switzerland - Colombia;Round of 16;Gustavo Puerta;Colombia;M;2;1;0;0;1;0;1;1;1
12812991;Switzerland - Colombia;Round of 16;Jhon Arias;Colombia;M;1;0;0;0;0;0;5;;
12812991;Switzerland - Colombia;Round of 16;Gregor Kobel;Switzerland;G;0;0;0;0;0;0;;;2
12812991;Switzerland - Colombia;Round of 16;Denis Zakaria;Switzerland;D;0;0;0;0;0;0;1;1;
12812991;Switzerland - Colombia;Round of 16;Nico Elvedi;Switzerland;D;0;0;0;0;0;0;;2;3
12812991;Switzerland - Colombia;Round of 16;Ricardo Rodríguez;Switzerland;D;0;0;0;0;0;0;1;;
12812991;Switzerland - Colombia;Round of 16;Remo Freuler;Switzerland;M;0;0;0;0;0;0;1;1;
12812991;Switzerland - Colombia;Round of 16;Ardon Jashari;Switzerland;M;0;0;0;0;0;0;1;2;
12812991;Switzerland - Colombia;Round of 16;Breel Embolo;Switzerland;F;0;0;0;0;0;0;;1;
12812991;Switzerland - Colombia;Round of 16;Miro Muheim;Switzerland;D;0;0;0;0;0;0;1;1;1
12812991;Switzerland - Colombia;Round of 16;Silvan Widmer;Switzerland;D;0;0;0;0;0;0;2;1;
12812991;Switzerland - Colombia;Round of 16;Yvon Mvogo;Switzerland;G;0;0;0;0;0;0;;;
12812991;Switzerland - Colombia;Round of 16;Marvin Keller;Switzerland;G;0;0;0;0;0;0;;;
12812991;Switzerland - Colombia;Round of 16;Eray Cömert;Switzerland;D;0;0;0;0;0;0;;;
12812991;Switzerland - Colombia;Round of 16;Aurèle Amenda;Switzerland;D;0;0;0;0;0;0;;;
12812991;Switzerland - Colombia;Round of 16;Christian Fassnacht;Switzerland;M;0;0;0;0;0;0;;;
12812991;Switzerland - Colombia;Round of 16;Noah Okafor;Switzerland;F;0;0;0;0;0;0;;;
12812991;Switzerland - Colombia;Round of 16;Camilo Vargas;Colombia;G;0;0;0;0;0;0;;;
12812991;Switzerland - Colombia;Round of 16;Daniel Muñoz;Colombia;D;0;0;0;0;0;0;2;4;
12812991;Switzerland - Colombia;Round of 16;Johan Mojica;Colombia;D;0;0;0;0;0;0;2;;3
12812991;Switzerland - Colombia;Round of 16;Jefferson Lerma;Colombia;M;0;0;0;0;0;0;2;3;
12812991;Switzerland - Colombia;Round of 16;James Rodríguez;Colombia;F;0;0;0;0;0;0;2;;2
12812991;Switzerland - Colombia;Round of 16;Yerry Mina;Colombia;D;0;0;0;0;0;0;;;1
12812991;Switzerland - Colombia;Round of 16;David Ospina;Colombia;G;0;0;0;0;0;0;;;
12812991;Switzerland - Colombia;Round of 16;Álvaro Montero;Colombia;G;0;0;0;0;0;0;;;
12812991;Switzerland - Colombia;Round of 16;Santiago Arias;Colombia;D;0;0;0;0;0;0;;;
12812991;Switzerland - Colombia;Round of 16;Willer Ditta;Colombia;D;0;0;0;0;0;0;;;
12812991;Switzerland - Colombia;Round of 16;Deiver Machado;Colombia;D;0;0;0;0;0;0;;;
12812991;Switzerland - Colombia;Round of 16;Kevin Castaño;Colombia;M;0;0;0;0;0;0;;;
12812991;Switzerland - Colombia;Round of 16;Jorge Carrascal;Colombia;M;0;0;0;0;0;0;;;
12812991;Switzerland - Colombia;Round of 16;Juan Portilla;Colombia;M;0;0;0;0;0;0;;;
12812991;Switzerland - Colombia;Round of 16;Andrés Gómez;Colombia;F;0;0;0;0;0;0;;;
12812991;Switzerland - Colombia;Round of 16;Jhon Córdoba;Colombia;F;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Bekhruz Karimov;Uzbekistan;M;2;0;0;0;2;0;2;3;
15186722;Uzbekistan - Colombia;;Azizbek Amanov;Uzbekistan;F;1;0;0;0;1;0;;;
15186722;Uzbekistan - Colombia;;Jaminton Campaz;Colombia;M;2;1;1;1;1;0;1;;1
15186722;Uzbekistan - Colombia;;Dostonbek Khamdamov;Uzbekistan;M;2;0;1;0;1;0;2;;
15186722;Uzbekistan - Colombia;;Akmal Mozgovoy;Uzbekistan;M;1;0;0;0;0;0;;;1
15186722;Uzbekistan - Colombia;;Jefferson Lerma;Colombia;M;3;0;0;0;1;0;;2;2
15186722;Uzbekistan - Colombia;;Johan Mojica;Colombia;D;1;0;0;0;1;0;1;1;1
15186722;Uzbekistan - Colombia;;Luis Díaz;Colombia;F;2;1;0;0;0;0;;;5
15186722;Uzbekistan - Colombia;;Davinson Sánchez;Colombia;D;1;0;1;0;0;0;2;1;
15186722;Uzbekistan - Colombia;;Jhon Arias;Colombia;M;2;0;0;0;1;0;1;1;
15186722;Uzbekistan - Colombia;;Abbosbek Fayzullaev;Uzbekistan;F;1;1;1;1;0;0;1;1;2
15186722;Uzbekistan - Colombia;;Eldor Shomurodov;Uzbekistan;F;1;1;0;0;0;0;;3;2
15186722;Uzbekistan - Colombia;;Gustavo Puerta;Colombia;M;1;0;0;0;1;0;;2;
15186722;Uzbekistan - Colombia;;James Rodríguez;Colombia;F;2;1;0;0;1;1;;;
15186722;Uzbekistan - Colombia;;Daniel Muñoz;Colombia;D;1;1;0;0;0;0;2;1;1
15186722;Uzbekistan - Colombia;;Utkir Yusupov;Uzbekistan;G;0;0;0;0;0;0;;;1
15186722;Uzbekistan - Colombia;;Abdukodir Khusanov;Uzbekistan;D;0;0;0;0;0;0;2;3;
15186722;Uzbekistan - Colombia;;Abdulla Abdullaev;Uzbekistan;D;0;0;0;0;0;0;2;3;
15186722;Uzbekistan - Colombia;;Rustam Ashurmatov;Uzbekistan;D;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Otabek Shukurov;Uzbekistan;M;0;0;0;0;0;0;1;;2
15186722;Uzbekistan - Colombia;;Sherzod Nasrullaev;Uzbekistan;M;0;0;0;0;0;0;;1;
15186722;Uzbekistan - Colombia;;Oston Urunov;Uzbekistan;F;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Farrukh Sayfiev;Uzbekistan;D;0;0;0;0;0;0;;;2
15186722;Uzbekistan - Colombia;;Jakhongir Urozov;Uzbekistan;D;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Igor Sergeev;Uzbekistan;F;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Abduvokhid Nematov;Uzbekistan;G;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Botirali Ergashev;Uzbekistan;G;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Khozhiakbar Alizhonov;Uzbekistan;D;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Umarbek Eshmuradov;Uzbekistan;D;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Avazbek Ulmasaliyev;Uzbekistan;D;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Odiljon Khamrobekov;Uzbekistan;M;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Jamshid Iskandarov;Uzbekistan;M;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Ruslanbek Jiyanov;Uzbekistan;M;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Azizjon Ganiev;Uzbekistan;M;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Sherzod Esanov;Uzbekistan;M;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Camilo Vargas;Colombia;G;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Jhon Lucumí;Colombia;D;0;0;0;0;0;0;;2;
15186722;Uzbekistan - Colombia;;Luis Javier Suárez;Colombia;F;0;0;0;0;0;0;1;;3
15186722;Uzbekistan - Colombia;;Richard Ríos;Colombia;M;0;0;0;0;0;0;;1;
15186722;Uzbekistan - Colombia;;Cucho Hernández;Colombia;F;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Kevin Castaño;Colombia;M;0;0;0;0;0;0;1;;
15186722;Uzbekistan - Colombia;;Andrés Gómez;Colombia;F;0;0;0;0;0;0;1;;
15186722;Uzbekistan - Colombia;;Álvaro Montero;Colombia;G;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;David Ospina;Colombia;G;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Deiver Machado;Colombia;D;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Santiago Arias;Colombia;D;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Willer Ditta;Colombia;D;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Yerry Mina;Colombia;D;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Jorge Carrascal;Colombia;M;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Juan Portilla;Colombia;M;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Juan Fernando Quintero;Colombia;M;0;0;0;0;0;0;;;
15186722;Uzbekistan - Colombia;;Jhon Córdoba;Colombia;F;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Juan Fernando Quintero;Colombia;M;1;0;0;0;1;0;;;
15186713;Colombia - DR Congo;;Charles Pickel;DR Congo;M;1;0;0;0;0;0;;2;1
15186713;Colombia - DR Congo;;Nathanaël Mbuku;DR Congo;F;1;1;0;0;1;1;;1;2
15186713;Colombia - DR Congo;;Joris Kayembe;DR Congo;D;1;0;0;0;1;0;2;;
15186713;Colombia - DR Congo;;Gustavo Puerta;Colombia;M;5;2;0;0;5;2;1;1;4
15186713;Colombia - DR Congo;;Daniel Muñoz;Colombia;D;2;1;0;0;0;0;2;2;
15186713;Colombia - DR Congo;;Yoane Wissa;DR Congo;F;1;0;0;0;0;0;;1;1
15186713;Colombia - DR Congo;;Samuel Moutoussamy;DR Congo;M;1;0;0;0;1;0;2;3;
15186713;Colombia - DR Congo;;Jhon Arias;Colombia;M;2;1;0;0;0;0;3;;1
15186713;Colombia - DR Congo;;Luis Díaz;Colombia;F;5;2;0;0;1;0;1;3;
15186713;Colombia - DR Congo;;Cédric Bakambu;DR Congo;F;1;0;1;0;0;0;;1;
15186713;Colombia - DR Congo;;Luis Javier Suárez;Colombia;F;1;0;0;0;0;0;;1;1
15186713;Colombia - DR Congo;;Davinson Sánchez;Colombia;D;1;1;1;1;0;0;1;1;1
15186713;Colombia - DR Congo;;Johan Mojica;Colombia;D;1;1;0;0;1;1;1;;2
15186713;Colombia - DR Congo;;Jhon Lucumí;Colombia;D;1;0;1;0;0;0;;1;
15186713;Colombia - DR Congo;;James Rodríguez;Colombia;F;1;1;0;0;1;1;;;2
15186713;Colombia - DR Congo;;Edo Kayembe;DR Congo;M;1;0;0;0;1;0;;3;1
15186713;Colombia - DR Congo;;Camilo Vargas;Colombia;G;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Jefferson Lerma;Colombia;M;0;0;0;0;0;0;;1;2
15186713;Colombia - DR Congo;;Jhon Córdoba;Colombia;F;0;0;0;0;0;0;;1;1
15186713;Colombia - DR Congo;;Richard Ríos;Colombia;M;0;0;0;0;0;0;1;1;1
15186713;Colombia - DR Congo;;Álvaro Montero;Colombia;G;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;David Ospina;Colombia;G;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Yerry Mina;Colombia;D;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Willer Ditta;Colombia;D;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Deiver Machado;Colombia;D;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Santiago Arias;Colombia;D;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Jaminton Campaz;Colombia;M;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Jorge Carrascal;Colombia;M;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Andrés Gómez;Colombia;F;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Juan Portilla;Colombia;M;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Kevin Castaño;Colombia;M;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Cucho Hernández;Colombia;F;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Lionel Mpasi Nzau;DR Congo;G;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Aaron Wan-Bissaka;DR Congo;D;0;0;0;0;0;0;5;;
15186713;Colombia - DR Congo;;Chancel Mbemba;DR Congo;D;0;0;0;0;0;0;;;2
15186713;Colombia - DR Congo;;Axel Tuanzebe;DR Congo;D;0;0;0;0;0;0;1;2;1
15186713;Colombia - DR Congo;;Steve Kapuadi;DR Congo;D;0;0;0;0;0;0;;2;
15186713;Colombia - DR Congo;;Arthur Masuaku;DR Congo;D;0;0;0;0;0;0;1;;1
15186713;Colombia - DR Congo;;Ngal'ayel Mukau;DR Congo;M;0;0;0;0;0;0;1;;2
15186713;Colombia - DR Congo;;Noah Sadiki;DR Congo;M;0;0;0;0;0;0;2;;
15186713;Colombia - DR Congo;;Simon Banza;DR Congo;F;0;0;0;0;0;0;1;1;
15186713;Colombia - DR Congo;;Matthieu Epolo;DR Congo;G;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Timothy Fayulu;DR Congo;G;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Gedeon Kalulu;DR Congo;D;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Dylan Batubinsika;DR Congo;D;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Aaron Tshibola;DR Congo;M;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Gaël Kakuta;DR Congo;M;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Brian Cipenga;DR Congo;F;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Théo Bongonda;DR Congo;M;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Meschak Elia;DR Congo;F;0;0;0;0;0;0;;;
15186713;Colombia - DR Congo;;Fiston Mayele;DR Congo;F;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Gustavo Puerta;Colombia;M;4;1;0;0;3;1;1;2;
15186696;Colombia - Portugal;;Rafael Leão;Portugal;F;1;0;0;0;0;0;;;1
15186696;Colombia - Portugal;;Luis Javier Suárez;Colombia;F;4;0;1;0;0;0;;;
15186696;Colombia - Portugal;;Diogo Dalot;Portugal;D;1;0;0;0;1;0;1;;1
15186696;Colombia - Portugal;;James Rodríguez;Colombia;F;3;1;0;0;2;1;1;;1
15186696;Colombia - Portugal;;Jhon Arias;Colombia;M;3;2;0;0;1;1;4;3;1
15186696;Colombia - Portugal;;Davinson Sánchez;Colombia;D;1;0;1;0;0;0;1;;
15186696;Colombia - Portugal;;Richard Ríos;Colombia;M;1;0;0;0;0;0;1;3;1
15186696;Colombia - Portugal;;João Félix;Portugal;M;3;0;1;0;1;0;2;;
15186696;Colombia - Portugal;;Jefferson Lerma;Colombia;M;2;1;0;0;2;1;;;
15186696;Colombia - Portugal;;Cristiano Ronaldo;Portugal;F;3;1;0;0;2;1;;1;2
15186696;Colombia - Portugal;;Luis Díaz;Colombia;F;4;0;0;0;1;0;;;
15186696;Colombia - Portugal;;Rúben Neves;Portugal;M;2;0;0;0;2;0;;;
15186696;Colombia - Portugal;;Bruno Fernandes;Portugal;M;2;1;0;0;1;0;2;;2
15186696;Colombia - Portugal;;Vitinha;Portugal;M;1;0;0;0;1;0;;;2
15186696;Colombia - Portugal;;Jhon Córdoba;Colombia;F;2;1;1;0;0;0;;;1
15186696;Colombia - Portugal;;Camilo Vargas;Colombia;G;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Santiago Arias;Colombia;D;0;0;0;0;0;0;3;1;
15186696;Colombia - Portugal;;Jhon Lucumí;Colombia;D;0;0;0;0;0;0;1;1;
15186696;Colombia - Portugal;;Deiver Machado;Colombia;D;0;0;0;0;0;0;2;1;2
15186696;Colombia - Portugal;;Juan Fernando Quintero;Colombia;M;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Kevin Castaño;Colombia;M;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Daniel Muñoz;Colombia;D;0;0;0;0;0;0;1;1;
15186696;Colombia - Portugal;;David Ospina;Colombia;G;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Álvaro Montero;Colombia;G;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Johan Mojica;Colombia;D;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Willer Ditta;Colombia;D;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Yerry Mina;Colombia;D;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Andrés Gómez;Colombia;F;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Jaminton Campaz;Colombia;M;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Jorge Carrascal;Colombia;M;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Juan Portilla;Colombia;M;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Cucho Hernández;Colombia;F;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Diogo Costa;Portugal;G;0;0;0;0;0;0;;;1
15186696;Colombia - Portugal;;João Cancelo;Portugal;D;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Rúben Dias;Portugal;D;0;0;0;0;0;0;;2;
15186696;Colombia - Portugal;;Renato Veiga;Portugal;D;0;0;0;0;0;0;1;1;
15186696;Colombia - Portugal;;Nuno Mendes;Portugal;D;0;0;0;0;0;0;;;2
15186696;Colombia - Portugal;;Pedro Neto;Portugal;M;0;0;0;0;0;0;1;2;1
15186696;Colombia - Portugal;;João Neves;Portugal;M;0;0;0;0;0;0;1;;
15186696;Colombia - Portugal;;Samú Costa;Portugal;M;0;0;0;0;0;0;1;;
15186696;Colombia - Portugal;;Matheus Nunes;Portugal;M;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;José Sá;Portugal;G;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Rui Silva;Portugal;G;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Gonçalo Inácio;Portugal;D;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Nélson Semedo;Portugal;D;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Tomás Araújo;Portugal;D;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Bernardo Silva;Portugal;M;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Francisco Trincão;Portugal;F;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Gonçalo Guedes;Portugal;F;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Francisco Conceição;Portugal;F;0;0;0;0;0;0;;;
15186696;Colombia - Portugal;;Gonçalo Ramos;Portugal;F;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Jaminton Campaz;Colombia;M;2;1;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Richard Ríos;Colombia;M;3;1;1;0;1;1;2;3;1
12813011;Colombia - Ghana;Round of 32;Gustavo Puerta;Colombia;M;2;1;0;0;1;0;;3;3
12813011;Colombia - Ghana;Round of 32;Luis Javier Suárez;Colombia;F;2;0;1;0;0;0;3;4;2
12813011;Colombia - Ghana;Round of 32;Luis Díaz;Colombia;F;5;2;0;0;2;1;;1;
12813011;Colombia - Ghana;Round of 32;Juan Fernando Quintero;Colombia;M;2;0;0;0;2;0;;;
12813011;Colombia - Ghana;Round of 32;Davinson Sánchez;Colombia;D;2;1;1;1;1;0;;1;2
12813011;Colombia - Ghana;Round of 32;Thomas Partey;Ghana;M;2;0;0;0;2;0;;;2
12813011;Colombia - Ghana;Round of 32;Antoine Semenyo;Ghana;M;3;0;0;0;3;0;1;1;3
12813011;Colombia - Ghana;Round of 32;Johan Mojica;Colombia;D;1;1;1;1;0;0;1;;1
12813011;Colombia - Ghana;Round of 32;Iñaki Williams;Ghana;M;3;0;0;0;1;0;;;1
12813011;Colombia - Ghana;Round of 32;Jhon Arias;Colombia;M;1;1;0;0;0;0;2;1;
12813011;Colombia - Ghana;Round of 32;Camilo Vargas;Colombia;G;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Daniel Muñoz;Colombia;D;0;0;0;0;0;0;3;1;
12813011;Colombia - Ghana;Round of 32;Jhon Lucumí;Colombia;D;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Jefferson Lerma;Colombia;M;0;0;0;0;0;0;;;1
12813011;Colombia - Ghana;Round of 32;James Rodríguez;Colombia;F;0;0;0;0;0;0;1;;
12813011;Colombia - Ghana;Round of 32;Jhon Córdoba;Colombia;F;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;David Ospina;Colombia;G;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Álvaro Montero;Colombia;G;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Santiago Arias;Colombia;D;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Yerry Mina;Colombia;D;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Willer Ditta;Colombia;D;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Deiver Machado;Colombia;D;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Kevin Castaño;Colombia;M;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Jorge Carrascal;Colombia;M;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Juan Portilla;Colombia;M;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Andrés Gómez;Colombia;F;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Cucho Hernández;Colombia;F;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Lawrence Ati Zigi;Ghana;G;0;0;0;0;0;0;;;
12813011;Colombia - Ghana;Round of 32;Marvin Senaya;Ghana;D;0;0;0;0;0;0;2;;
12813011;Colombia - Ghana;Round of 32;Derrick Luckassen;Ghana;D;0;0;0;0;0;0;3;1;1
12813011;Colombia - Ghana;Round of 32;Jerome Opoku;Ghana;D;0;0;0;0;0;0;1;1;1
12813011;Colombia - Ghana;Round of 32;Gideon Mensah;Ghana;D;0;0;0;0;0;0;1;;
12813011;Colombia - Ghana;Round of 32;Caleb Yirenkyi;Ghana;M;0;0;0;0;0;0;;2;
12813011;Colombia - Ghana;Round of 32;Kwasi Sibo;Ghana;M;0;0;0;0;0;0;;;1
12813011;Colombia - Ghana;Round of 32;Jordan Ayew;Ghana;F;0;0;0;0;0;0;1;;2
12813011;Colombia - Ghana;Round of 32;Alidu Seidu;Ghana;D;0;0;0;0;0;0;1;1;
